
Dos 99984 pacotes recebidos:
Pacote #83402 <2> Perdido
Pacote #83403 <2> Perdido
Pacote #83404 <2> Perdido
Pacote #83405 <2> Perdido
Pacote #83406 <2> Perdido
Pacote #83407 <2> Perdido
Pacote #83408 <2> Perdido
Pacote #83409 <2> Perdido
Pacote #83410 <2> Perdido
Pacote #83411 <2> Perdido
Pacote #83412 <2> Perdido
Pacote #83413 <2> Perdido
Pacote #83414 <2> Perdido
Pacote #83415 <2> Perdido
Pacote #83416 <2> Perdido
Pacote #83417 <2> Perdido
Pacote #83418 <2> Perdido
Pacote #83419 <2> Perdido
Pacote #83420 <2> Perdido
Pacote #83421 <2> Perdido
Pacote #83422 <2> Perdido
Pacote #83423 <2> Perdido
Pacote #83424 <2> Perdido
Pacote #83425 <2> Perdido
Pacote #83426 <2> Perdido
Pacote #83427 <2> Perdido
Pacote #83428 <2> Perdido
Pacote #83429 <2> Perdido
Pacote #83430 <2> Perdido
Pacote #83431 <2> Perdido
Pacote #83432 <2> Perdido
Pacote #83433 <2> Perdido
Pacote #83434 <2> Perdido
Pacote #83435 <2> Perdido
Pacote #83436 <2> Perdido
Pacote #83437 <2> Perdido
Pacote #83438 <2> Perdido
Pacote #83439 <2> Perdido
Pacote #83440 <2> Perdido
Pacote #83441 <2> Perdido
Pacote #83442 <2> Perdido
Pacote #83443 <2> Perdido
Pacote #83444 <2> Perdido
Pacote #83445 <2> Perdido
Pacote #83446 <2> Perdido
Pacote #83447 <2> Perdido
Pacote #83448 <2> Perdido
Pacote #83449 <2> Perdido
Pacote #83450 <2> Perdido
Pacote #83451 <2> Perdido
Pacote #83452 <2> Perdido
Pacote #83453 <2> Perdido
Pacote #83454 <2> Perdido
Pacote #83455 <2> Perdido
Pacote #83456 <2> Perdido
Pacote #83457 <2> Perdido
Pacote #83458 <2> Perdido
Pacote #83459 <2> Perdido
Pacote #83460 <2> Perdido
Pacote #83461 <2> Perdido
Pacote #83462 <2> Perdido
Pacote #83463 <2> Perdido
Pacote #83464 <2> Perdido
Pacote #83465 <2> Perdido
Pacote #83466 <2> Perdido
Pacote #83467 <2> Perdido
Pacote #83468 <2> Perdido
Pacote #83469 <3> Fora de ordem adiantado: pulou [188] pacotes
Pacote #83470 <0> OK
Pacote #83471 <0> OK
Pacote #83472 <0> OK
Pacote #83473 <0> OK
Pacote #83474 <0> OK
Pacote #83475 <0> OK
Pacote #83476 <0> OK
Pacote #83477 <0> OK
Pacote #83478 <0> OK
Pacote #83479 <0> OK
Pacote #83480 <0> OK
Pacote #83481 <0> OK
Pacote #83482 <0> OK
Pacote #83483 <0> OK
Pacote #83484 <0> OK
Pacote #83485 <0> OK
Pacote #83486 <0> OK
Pacote #83487 <0> OK
Pacote #83488 <0> OK
Pacote #83489 <0> OK
Pacote #83490 <0> OK
Pacote #83491 <0> OK
Pacote #83492 <0> OK
Pacote #83493 <0> OK
Pacote #83494 <0> OK
Pacote #83495 <0> OK
Pacote #83496 <0> OK
Pacote #83497 <0> OK
Pacote #83498 <0> OK
Pacote #83499 <0> OK
Pacote #83500 <0> OK
Pacote #83501 <0> OK
Pacote #83502 <0> OK
Pacote #83503 <0> OK
Pacote #83504 <0> OK
Pacote #83505 <0> OK
Pacote #83506 <0> OK
Pacote #83507 <0> OK
Pacote #83508 <0> OK
Pacote #83509 <0> OK
Pacote #83510 <0> OK
Pacote #83511 <0> OK
Pacote #83512 <0> OK
Pacote #83513 <0> OK
Pacote #83514 <0> OK
Pacote #83515 <0> OK
Pacote #83516 <0> OK
Pacote #83517 <0> OK
Pacote #83518 <0> OK
Pacote #83519 <0> OK
Pacote #83520 <0> OK
Pacote #83521 <0> OK
Pacote #83522 <0> OK
Pacote #83523 <0> OK
Pacote #83524 <0> OK
Pacote #83525 <0> OK
Pacote #83526 <0> OK
Pacote #83527 <0> OK
Pacote #83528 <0> OK
Pacote #83529 <0> OK
Pacote #83530 <0> OK
Pacote #83531 <0> OK
Pacote #83532 <0> OK
Pacote #83533 <0> OK
Pacote #83534 <0> OK
Pacote #83535 <0> OK
Pacote #83536 <0> OK
Pacote #83537 <0> OK
Pacote #83538 <0> OK
Pacote #83539 <2> Perdido
Pacote #83540 <2> Perdido
Pacote #83541 <2> Perdido
Pacote #83542 <2> Perdido
Pacote #83543 <2> Perdido
Pacote #83544 <2> Perdido
Pacote #83545 <2> Perdido
Pacote #83546 <2> Perdido
Pacote #83547 <2> Perdido
Pacote #83548 <2> Perdido
Pacote #83549 <2> Perdido
Pacote #83550 <2> Perdido
Pacote #83551 <2> Perdido
Pacote #83552 <2> Perdido
Pacote #83553 <2> Perdido
Pacote #83554 <2> Perdido
Pacote #83555 <2> Perdido
Pacote #83556 <2> Perdido
Pacote #83557 <2> Perdido
Pacote #83558 <2> Perdido
Pacote #83559 <2> Perdido
Pacote #83560 <2> Perdido
Pacote #83561 <2> Perdido
Pacote #83562 <2> Perdido
Pacote #83563 <2> Perdido
Pacote #83564 <2> Perdido
Pacote #83565 <2> Perdido
Pacote #83566 <2> Perdido
Pacote #83567 <2> Perdido
Pacote #83568 <2> Perdido
Pacote #83569 <2> Perdido
Pacote #83570 <2> Perdido
Pacote #83571 <2> Perdido
Pacote #83572 <2> Perdido
Pacote #83573 <2> Perdido
Pacote #83574 <2> Perdido
Pacote #83575 <2> Perdido
Pacote #83576 <2> Perdido
Pacote #83577 <2> Perdido
Pacote #83578 <2> Perdido
Pacote #83579 <2> Perdido
Pacote #83580 <2> Perdido
Pacote #83581 <2> Perdido
Pacote #83582 <2> Perdido
Pacote #83583 <2> Perdido
Pacote #83584 <2> Perdido
Pacote #83585 <2> Perdido
Pacote #83586 <2> Perdido
Pacote #83587 <2> Perdido
Pacote #83588 <2> Perdido
Pacote #83589 <2> Perdido
Pacote #83590 <2> Perdido
Pacote #83591 <2> Perdido
Pacote #83592 <2> Perdido
Pacote #83593 <2> Perdido
Pacote #83594 <2> Perdido
Pacote #83595 <2> Perdido
Pacote #83596 <3> Fora de ordem adiantado: pulou [57] pacotes
Pacote #83597 <0> OK
Pacote #83598 <0> OK
Pacote #83599 <0> OK
Pacote #83600 <0> OK
Pacote #83601 <0> OK
Pacote #83602 <0> OK
Pacote #83603 <0> OK
Pacote #83604 <0> OK
Pacote #83605 <0> OK
Pacote #83606 <0> OK
Pacote #83607 <0> OK
Pacote #83608 <0> OK
Pacote #83609 <0> OK
Pacote #83610 <0> OK
Pacote #83611 <0> OK
Pacote #83612 <0> OK
Pacote #83613 <0> OK
Pacote #83614 <0> OK
Pacote #83615 <0> OK
Pacote #83616 <0> OK
Pacote #83617 <0> OK
Pacote #83618 <0> OK
Pacote #83619 <0> OK
Pacote #83620 <0> OK
Pacote #83621 <0> OK
Pacote #83622 <0> OK
Pacote #83623 <0> OK
Pacote #83624 <0> OK
Pacote #83625 <0> OK
Pacote #83626 <0> OK
Pacote #83627 <0> OK
Pacote #83628 <0> OK
Pacote #83629 <0> OK
Pacote #83630 <0> OK
Pacote #83631 <0> OK
Pacote #83632 <0> OK
Pacote #83633 <0> OK
Pacote #83634 <0> OK
Pacote #83635 <0> OK
Pacote #83636 <0> OK
Pacote #83637 <0> OK
Pacote #83638 <0> OK
Pacote #83639 <0> OK
Pacote #83640 <0> OK
Pacote #83641 <0> OK
Pacote #83642 <0> OK
Pacote #83643 <0> OK
Pacote #83644 <0> OK
Pacote #83645 <0> OK
Pacote #83646 <0> OK
Pacote #83647 <0> OK
Pacote #83648 <0> OK
Pacote #83649 <0> OK
Pacote #83650 <0> OK
Pacote #83651 <0> OK
Pacote #83652 <0> OK
Pacote #83653 <0> OK
Pacote #83654 <0> OK
Pacote #83655 <0> OK
Pacote #83656 <0> OK
Pacote #83657 <0> OK
Pacote #83658 <0> OK
Pacote #83659 <0> OK
Pacote #83660 <0> OK
Pacote #83661 <0> OK
Pacote #83662 <0> OK
Pacote #83663 <0> OK
Pacote #83664 <0> OK
Pacote #83665 <0> OK
Pacote #83666 <2> Perdido
Pacote #83667 <2> Perdido
Pacote #83668 <2> Perdido
Pacote #83669 <2> Perdido
Pacote #83670 <2> Perdido
Pacote #83671 <2> Perdido
Pacote #83672 <2> Perdido
Pacote #83673 <2> Perdido
Pacote #83674 <2> Perdido
Pacote #83675 <2> Perdido
Pacote #83676 <2> Perdido
Pacote #83677 <2> Perdido
Pacote #83678 <2> Perdido
Pacote #83679 <2> Perdido
Pacote #83680 <2> Perdido
Pacote #83681 <2> Perdido
Pacote #83682 <2> Perdido
Pacote #83683 <2> Perdido
Pacote #83684 <2> Perdido
Pacote #83685 <2> Perdido
Pacote #83686 <2> Perdido
Pacote #83687 <2> Perdido
Pacote #83688 <2> Perdido
Pacote #83689 <2> Perdido
Pacote #83690 <2> Perdido
Pacote #83691 <2> Perdido
Pacote #83692 <2> Perdido
Pacote #83693 <2> Perdido
Pacote #83694 <2> Perdido
Pacote #83695 <2> Perdido
Pacote #83696 <2> Perdido
Pacote #83697 <2> Perdido
Pacote #83698 <2> Perdido
Pacote #83699 <2> Perdido
Pacote #83700 <2> Perdido
Pacote #83701 <2> Perdido
Pacote #83702 <2> Perdido
Pacote #83703 <2> Perdido
Pacote #83704 <2> Perdido
Pacote #83705 <2> Perdido
Pacote #83706 <2> Perdido
Pacote #83707 <2> Perdido
Pacote #83708 <2> Perdido
Pacote #83709 <2> Perdido
Pacote #83710 <2> Perdido
Pacote #83711 <2> Perdido
Pacote #83712 <2> Perdido
Pacote #83713 <2> Perdido
Pacote #83714 <2> Perdido
Pacote #83715 <2> Perdido
Pacote #83716 <2> Perdido
Pacote #83717 <2> Perdido
Pacote #83718 <2> Perdido
Pacote #83719 <2> Perdido
Pacote #83720 <2> Perdido
Pacote #83721 <2> Perdido
Pacote #83722 <2> Perdido
Pacote #83723 <2> Perdido
Pacote #83724 <2> Perdido
Pacote #83725 <2> Perdido
Pacote #83726 <2> Perdido
Pacote #83727 <2> Perdido
Pacote #83728 <2> Perdido
Pacote #83729 <2> Perdido
Pacote #83730 <2> Perdido
Pacote #83731 <2> Perdido
Pacote #83732 <2> Perdido
Pacote #83733 <2> Perdido
Pacote #83734 <2> Perdido
Pacote #83735 <2> Perdido
Pacote #83736 <2> Perdido
Pacote #83737 <2> Perdido
Pacote #83738 <2> Perdido
Pacote #83739 <2> Perdido
Pacote #83740 <2> Perdido
Pacote #83741 <2> Perdido
Pacote #83742 <2> Perdido
Pacote #83743 <2> Perdido
Pacote #83744 <2> Perdido
Pacote #83745 <2> Perdido
Pacote #83746 <2> Perdido
Pacote #83747 <2> Perdido
Pacote #83748 <2> Perdido
Pacote #83749 <2> Perdido
Pacote #83750 <2> Perdido
Pacote #83751 <2> Perdido
Pacote #83752 <2> Perdido
Pacote #83753 <2> Perdido
Pacote #83754 <2> Perdido
Pacote #83755 <2> Perdido
Pacote #83756 <2> Perdido
Pacote #83757 <2> Perdido
Pacote #83758 <2> Perdido
Pacote #83759 <2> Perdido
Pacote #83760 <2> Perdido
Pacote #83761 <2> Perdido
Pacote #83762 <2> Perdido
Pacote #83763 <2> Perdido
Pacote #83764 <2> Perdido
Pacote #83765 <2> Perdido
Pacote #83766 <2> Perdido
Pacote #83767 <2> Perdido
Pacote #83768 <2> Perdido
Pacote #83769 <2> Perdido
Pacote #83770 <2> Perdido
Pacote #83771 <2> Perdido
Pacote #83772 <2> Perdido
Pacote #83773 <2> Perdido
Pacote #83774 <2> Perdido
Pacote #83775 <2> Perdido
Pacote #83776 <2> Perdido
Pacote #83777 <2> Perdido
Pacote #83778 <2> Perdido
Pacote #83779 <2> Perdido
Pacote #83780 <2> Perdido
Pacote #83781 <2> Perdido
Pacote #83782 <2> Perdido
Pacote #83783 <2> Perdido
Pacote #83784 <2> Perdido
Pacote #83785 <2> Perdido
Pacote #83786 <2> Perdido
Pacote #83787 <2> Perdido
Pacote #83788 <2> Perdido
Pacote #83789 <2> Perdido
Pacote #83790 <2> Perdido
Pacote #83791 <2> Perdido
Pacote #83792 <2> Perdido
Pacote #83793 <2> Perdido
Pacote #83794 <2> Perdido
Pacote #83795 <2> Perdido
Pacote #83796 <2> Perdido
Pacote #83797 <2> Perdido
Pacote #83798 <2> Perdido
Pacote #83799 <2> Perdido
Pacote #83800 <2> Perdido
Pacote #83801 <2> Perdido
Pacote #83802 <2> Perdido
Pacote #83803 <2> Perdido
Pacote #83804 <3> Fora de ordem adiantado: pulou [138] pacotes
Pacote #83805 <0> OK
Pacote #83806 <0> OK
Pacote #83807 <0> OK
Pacote #83808 <0> OK
Pacote #83809 <0> OK
Pacote #83810 <0> OK
Pacote #83811 <0> OK
Pacote #83812 <0> OK
Pacote #83813 <0> OK
Pacote #83814 <0> OK
Pacote #83815 <0> OK
Pacote #83816 <0> OK
Pacote #83817 <0> OK
Pacote #83818 <0> OK
Pacote #83819 <0> OK
Pacote #83820 <0> OK
Pacote #83821 <0> OK
Pacote #83822 <0> OK
Pacote #83823 <0> OK
Pacote #83824 <0> OK
Pacote #83825 <0> OK
Pacote #83826 <0> OK
Pacote #83827 <0> OK
Pacote #83828 <0> OK
Pacote #83829 <0> OK
Pacote #83830 <0> OK
Pacote #83831 <0> OK
Pacote #83832 <0> OK
Pacote #83833 <0> OK
Pacote #83834 <0> OK
Pacote #83835 <0> OK
Pacote #83836 <0> OK
Pacote #83837 <0> OK
Pacote #83838 <0> OK
Pacote #83839 <0> OK
Pacote #83840 <0> OK
Pacote #83841 <0> OK
Pacote #83842 <0> OK
Pacote #83843 <0> OK
Pacote #83844 <0> OK
Pacote #83845 <0> OK
Pacote #83846 <0> OK
Pacote #83847 <0> OK
Pacote #83848 <0> OK
Pacote #83849 <0> OK
Pacote #83850 <0> OK
Pacote #83851 <0> OK
Pacote #83852 <0> OK
Pacote #83853 <0> OK
Pacote #83854 <0> OK
Pacote #83855 <0> OK
Pacote #83856 <0> OK
Pacote #83857 <0> OK
Pacote #83858 <0> OK
Pacote #83859 <0> OK
Pacote #83860 <0> OK
Pacote #83861 <0> OK
Pacote #83862 <0> OK
Pacote #83863 <0> OK
Pacote #83864 <0> OK
Pacote #83865 <0> OK
Pacote #83866 <0> OK
Pacote #83867 <0> OK
Pacote #83868 <0> OK
Pacote #83869 <0> OK
Pacote #83870 <0> OK
Pacote #83871 <0> OK
Pacote #83872 <0> OK
Pacote #83873 <0> OK
Pacote #83874 <2> Perdido
Pacote #83875 <2> Perdido
Pacote #83876 <2> Perdido
Pacote #83877 <2> Perdido
Pacote #83878 <2> Perdido
Pacote #83879 <2> Perdido
Pacote #83880 <2> Perdido
Pacote #83881 <2> Perdido
Pacote #83882 <2> Perdido
Pacote #83883 <2> Perdido
Pacote #83884 <2> Perdido
Pacote #83885 <2> Perdido
Pacote #83886 <2> Perdido
Pacote #83887 <2> Perdido
Pacote #83888 <2> Perdido
Pacote #83889 <2> Perdido
Pacote #83890 <2> Perdido
Pacote #83891 <2> Perdido
Pacote #83892 <2> Perdido
Pacote #83893 <2> Perdido
Pacote #83894 <2> Perdido
Pacote #83895 <2> Perdido
Pacote #83896 <2> Perdido
Pacote #83897 <2> Perdido
Pacote #83898 <2> Perdido
Pacote #83899 <2> Perdido
Pacote #83900 <2> Perdido
Pacote #83901 <2> Perdido
Pacote #83902 <2> Perdido
Pacote #83903 <2> Perdido
Pacote #83904 <2> Perdido
Pacote #83905 <2> Perdido
Pacote #83906 <2> Perdido
Pacote #83907 <2> Perdido
Pacote #83908 <2> Perdido
Pacote #83909 <2> Perdido
Pacote #83910 <2> Perdido
Pacote #83911 <2> Perdido
Pacote #83912 <2> Perdido
Pacote #83913 <2> Perdido
Pacote #83914 <2> Perdido
Pacote #83915 <2> Perdido
Pacote #83916 <2> Perdido
Pacote #83917 <2> Perdido
Pacote #83918 <2> Perdido
Pacote #83919 <2> Perdido
Pacote #83920 <2> Perdido
Pacote #83921 <2> Perdido
Pacote #83922 <2> Perdido
Pacote #83923 <2> Perdido
Pacote #83924 <2> Perdido
Pacote #83925 <2> Perdido
Pacote #83926 <2> Perdido
Pacote #83927 <2> Perdido
Pacote #83928 <2> Perdido
Pacote #83929 <2> Perdido
Pacote #83930 <2> Perdido
Pacote #83931 <2> Perdido
Pacote #83932 <2> Perdido
Pacote #83933 <2> Perdido
Pacote #83934 <2> Perdido
Pacote #83935 <2> Perdido
Pacote #83936 <2> Perdido
Pacote #83937 <2> Perdido
Pacote #83938 <2> Perdido
Pacote #83939 <2> Perdido
Pacote #83940 <2> Perdido
Pacote #83941 <2> Perdido
Pacote #83942 <2> Perdido
Pacote #83943 <2> Perdido
Pacote #83944 <2> Perdido
Pacote #83945 <2> Perdido
Pacote #83946 <2> Perdido
Pacote #83947 <2> Perdido
Pacote #83948 <2> Perdido
Pacote #83949 <2> Perdido
Pacote #83950 <2> Perdido
Pacote #83951 <2> Perdido
Pacote #83952 <2> Perdido
Pacote #83953 <2> Perdido
Pacote #83954 <2> Perdido
Pacote #83955 <2> Perdido
Pacote #83956 <2> Perdido
Pacote #83957 <2> Perdido
Pacote #83958 <2> Perdido
Pacote #83959 <2> Perdido
Pacote #83960 <2> Perdido
Pacote #83961 <2> Perdido
Pacote #83962 <2> Perdido
Pacote #83963 <2> Perdido
Pacote #83964 <2> Perdido
Pacote #83965 <2> Perdido
Pacote #83966 <2> Perdido
Pacote #83967 <2> Perdido
Pacote #83968 <2> Perdido
Pacote #83969 <2> Perdido
Pacote #83970 <2> Perdido
Pacote #83971 <2> Perdido
Pacote #83972 <2> Perdido
Pacote #83973 <2> Perdido
Pacote #83974 <2> Perdido
Pacote #83975 <2> Perdido
Pacote #83976 <2> Perdido
Pacote #83977 <2> Perdido
Pacote #83978 <2> Perdido
Pacote #83979 <2> Perdido
Pacote #83980 <2> Perdido
Pacote #83981 <2> Perdido
Pacote #83982 <2> Perdido
Pacote #83983 <2> Perdido
Pacote #83984 <2> Perdido
Pacote #83985 <2> Perdido
Pacote #83986 <2> Perdido
Pacote #83987 <2> Perdido
Pacote #83988 <2> Perdido
Pacote #83989 <2> Perdido
Pacote #83990 <2> Perdido
Pacote #83991 <2> Perdido
Pacote #83992 <2> Perdido
Pacote #83993 <2> Perdido
Pacote #83994 <2> Perdido
Pacote #83995 <2> Perdido
Pacote #83996 <2> Perdido
Pacote #83997 <2> Perdido
Pacote #83998 <2> Perdido
Pacote #83999 <2> Perdido
Pacote #84000 <2> Perdido
Pacote #84001 <2> Perdido
Pacote #84002 <2> Perdido
Pacote #84003 <2> Perdido
Pacote #84004 <2> Perdido
Pacote #84005 <2> Perdido
Pacote #84006 <2> Perdido
Pacote #84007 <2> Perdido
Pacote #84008 <2> Perdido
Pacote #84009 <2> Perdido
Pacote #84010 <2> Perdido
Pacote #84011 <2> Perdido
Pacote #84012 <2> Perdido
Pacote #84013 <2> Perdido
Pacote #84014 <2> Perdido
Pacote #84015 <2> Perdido
Pacote #84016 <2> Perdido
Pacote #84017 <2> Perdido
Pacote #84018 <2> Perdido
Pacote #84019 <2> Perdido
Pacote #84020 <2> Perdido
Pacote #84021 <2> Perdido
Pacote #84022 <2> Perdido
Pacote #84023 <2> Perdido
Pacote #84024 <2> Perdido
Pacote #84025 <3> Fora de ordem adiantado: pulou [151] pacotes
Pacote #84026 <0> OK
Pacote #84027 <0> OK
Pacote #84028 <0> OK
Pacote #84029 <0> OK
Pacote #84030 <0> OK
Pacote #84031 <0> OK
Pacote #84032 <0> OK
Pacote #84033 <0> OK
Pacote #84034 <0> OK
Pacote #84035 <0> OK
Pacote #84036 <0> OK
Pacote #84037 <0> OK
Pacote #84038 <0> OK
Pacote #84039 <0> OK
Pacote #84040 <0> OK
Pacote #84041 <0> OK
Pacote #84042 <0> OK
Pacote #84043 <0> OK
Pacote #84044 <0> OK
Pacote #84045 <0> OK
Pacote #84046 <0> OK
Pacote #84047 <0> OK
Pacote #84048 <0> OK
Pacote #84049 <0> OK
Pacote #84050 <0> OK
Pacote #84051 <0> OK
Pacote #84052 <0> OK
Pacote #84053 <0> OK
Pacote #84054 <0> OK
Pacote #84055 <0> OK
Pacote #84056 <0> OK
Pacote #84057 <0> OK
Pacote #84058 <0> OK
Pacote #84059 <0> OK
Pacote #84060 <0> OK
Pacote #84061 <0> OK
Pacote #84062 <0> OK
Pacote #84063 <0> OK
Pacote #84064 <0> OK
Pacote #84065 <0> OK
Pacote #84066 <0> OK
Pacote #84067 <0> OK
Pacote #84068 <0> OK
Pacote #84069 <0> OK
Pacote #84070 <0> OK
Pacote #84071 <0> OK
Pacote #84072 <0> OK
Pacote #84073 <0> OK
Pacote #84074 <0> OK
Pacote #84075 <0> OK
Pacote #84076 <0> OK
Pacote #84077 <0> OK
Pacote #84078 <0> OK
Pacote #84079 <0> OK
Pacote #84080 <0> OK
Pacote #84081 <0> OK
Pacote #84082 <0> OK
Pacote #84083 <0> OK
Pacote #84084 <0> OK
Pacote #84085 <0> OK
Pacote #84086 <0> OK
Pacote #84087 <0> OK
Pacote #84088 <0> OK
Pacote #84089 <0> OK
Pacote #84090 <0> OK
Pacote #84091 <0> OK
Pacote #84092 <0> OK
Pacote #84093 <0> OK
Pacote #84094 <0> OK
Pacote #84095 <2> Perdido
Pacote #84096 <2> Perdido
Pacote #84097 <2> Perdido
Pacote #84098 <2> Perdido
Pacote #84099 <2> Perdido
Pacote #84100 <2> Perdido
Pacote #84101 <2> Perdido
Pacote #84102 <2> Perdido
Pacote #84103 <2> Perdido
Pacote #84104 <2> Perdido
Pacote #84105 <2> Perdido
Pacote #84106 <2> Perdido
Pacote #84107 <2> Perdido
Pacote #84108 <2> Perdido
Pacote #84109 <2> Perdido
Pacote #84110 <2> Perdido
Pacote #84111 <2> Perdido
Pacote #84112 <2> Perdido
Pacote #84113 <2> Perdido
Pacote #84114 <2> Perdido
Pacote #84115 <2> Perdido
Pacote #84116 <2> Perdido
Pacote #84117 <2> Perdido
Pacote #84118 <2> Perdido
Pacote #84119 <2> Perdido
Pacote #84120 <2> Perdido
Pacote #84121 <2> Perdido
Pacote #84122 <2> Perdido
Pacote #84123 <2> Perdido
Pacote #84124 <2> Perdido
Pacote #84125 <2> Perdido
Pacote #84126 <2> Perdido
Pacote #84127 <2> Perdido
Pacote #84128 <2> Perdido
Pacote #84129 <2> Perdido
Pacote #84130 <2> Perdido
Pacote #84131 <2> Perdido
Pacote #84132 <2> Perdido
Pacote #84133 <2> Perdido
Pacote #84134 <2> Perdido
Pacote #84135 <2> Perdido
Pacote #84136 <2> Perdido
Pacote #84137 <2> Perdido
Pacote #84138 <2> Perdido
Pacote #84139 <2> Perdido
Pacote #84140 <2> Perdido
Pacote #84141 <2> Perdido
Pacote #84142 <2> Perdido
Pacote #84143 <2> Perdido
Pacote #84144 <2> Perdido
Pacote #84145 <2> Perdido
Pacote #84146 <2> Perdido
Pacote #84147 <2> Perdido
Pacote #84148 <2> Perdido
Pacote #84149 <2> Perdido
Pacote #84150 <2> Perdido
Pacote #84151 <2> Perdido
Pacote #84152 <2> Perdido
Pacote #84153 <2> Perdido
Pacote #84154 <2> Perdido
Pacote #84155 <2> Perdido
Pacote #84156 <2> Perdido
Pacote #84157 <2> Perdido
Pacote #84158 <2> Perdido
Pacote #84159 <2> Perdido
Pacote #84160 <2> Perdido
Pacote #84161 <2> Perdido
Pacote #84162 <2> Perdido
Pacote #84163 <2> Perdido
Pacote #84164 <2> Perdido
Pacote #84165 <2> Perdido
Pacote #84166 <2> Perdido
Pacote #84167 <2> Perdido
Pacote #84168 <2> Perdido
Pacote #84169 <2> Perdido
Pacote #84170 <2> Perdido
Pacote #84171 <2> Perdido
Pacote #84172 <2> Perdido
Pacote #84173 <2> Perdido
Pacote #84174 <2> Perdido
Pacote #84175 <2> Perdido
Pacote #84176 <2> Perdido
Pacote #84177 <2> Perdido
Pacote #84178 <2> Perdido
Pacote #84179 <2> Perdido
Pacote #84180 <3> Fora de ordem adiantado: pulou [85] pacotes
Pacote #84181 <0> OK
Pacote #84182 <0> OK
Pacote #84183 <0> OK
Pacote #84184 <0> OK
Pacote #84185 <0> OK
Pacote #84186 <0> OK
Pacote #84187 <0> OK
Pacote #84188 <0> OK
Pacote #84189 <0> OK
Pacote #84190 <0> OK
Pacote #84191 <0> OK
Pacote #84192 <0> OK
Pacote #84193 <0> OK
Pacote #84194 <0> OK
Pacote #84195 <0> OK
Pacote #84196 <0> OK
Pacote #84197 <0> OK
Pacote #84198 <0> OK
Pacote #84199 <0> OK
Pacote #84200 <0> OK
Pacote #84201 <0> OK
Pacote #84202 <0> OK
Pacote #84203 <0> OK
Pacote #84204 <0> OK
Pacote #84205 <0> OK
Pacote #84206 <0> OK
Pacote #84207 <0> OK
Pacote #84208 <0> OK
Pacote #84209 <0> OK
Pacote #84210 <0> OK
Pacote #84211 <0> OK
Pacote #84212 <0> OK
Pacote #84213 <0> OK
Pacote #84214 <0> OK
Pacote #84215 <0> OK
Pacote #84216 <0> OK
Pacote #84217 <0> OK
Pacote #84218 <0> OK
Pacote #84219 <0> OK
Pacote #84220 <0> OK
Pacote #84221 <0> OK
Pacote #84222 <0> OK
Pacote #84223 <0> OK
Pacote #84224 <0> OK
Pacote #84225 <0> OK
Pacote #84226 <0> OK
Pacote #84227 <0> OK
Pacote #84228 <0> OK
Pacote #84229 <0> OK
Pacote #84230 <0> OK
Pacote #84231 <0> OK
Pacote #84232 <0> OK
Pacote #84233 <0> OK
Pacote #84234 <0> OK
Pacote #84235 <0> OK
Pacote #84236 <0> OK
Pacote #84237 <0> OK
Pacote #84238 <0> OK
Pacote #84239 <0> OK
Pacote #84240 <0> OK
Pacote #84241 <0> OK
Pacote #84242 <0> OK
Pacote #84243 <0> OK
Pacote #84244 <0> OK
Pacote #84245 <0> OK
Pacote #84246 <0> OK
Pacote #84247 <0> OK
Pacote #84248 <0> OK
Pacote #84249 <0> OK
Pacote #84250 <2> Perdido
Pacote #84251 <2> Perdido
Pacote #84252 <2> Perdido
Pacote #84253 <2> Perdido
Pacote #84254 <2> Perdido
Pacote #84255 <2> Perdido
Pacote #84256 <2> Perdido
Pacote #84257 <2> Perdido
Pacote #84258 <2> Perdido
Pacote #84259 <2> Perdido
Pacote #84260 <2> Perdido
Pacote #84261 <2> Perdido
Pacote #84262 <2> Perdido
Pacote #84263 <2> Perdido
Pacote #84264 <2> Perdido
Pacote #84265 <2> Perdido
Pacote #84266 <2> Perdido
Pacote #84267 <2> Perdido
Pacote #84268 <2> Perdido
Pacote #84269 <2> Perdido
Pacote #84270 <2> Perdido
Pacote #84271 <2> Perdido
Pacote #84272 <2> Perdido
Pacote #84273 <2> Perdido
Pacote #84274 <2> Perdido
Pacote #84275 <2> Perdido
Pacote #84276 <2> Perdido
Pacote #84277 <2> Perdido
Pacote #84278 <2> Perdido
Pacote #84279 <2> Perdido
Pacote #84280 <2> Perdido
Pacote #84281 <2> Perdido
Pacote #84282 <2> Perdido
Pacote #84283 <2> Perdido
Pacote #84284 <2> Perdido
Pacote #84285 <2> Perdido
Pacote #84286 <2> Perdido
Pacote #84287 <2> Perdido
Pacote #84288 <2> Perdido
Pacote #84289 <2> Perdido
Pacote #84290 <2> Perdido
Pacote #84291 <2> Perdido
Pacote #84292 <2> Perdido
Pacote #84293 <2> Perdido
Pacote #84294 <2> Perdido
Pacote #84295 <2> Perdido
Pacote #84296 <2> Perdido
Pacote #84297 <2> Perdido
Pacote #84298 <2> Perdido
Pacote #84299 <2> Perdido
Pacote #84300 <2> Perdido
Pacote #84301 <2> Perdido
Pacote #84302 <2> Perdido
Pacote #84303 <2> Perdido
Pacote #84304 <2> Perdido
Pacote #84305 <2> Perdido
Pacote #84306 <2> Perdido
Pacote #84307 <2> Perdido
Pacote #84308 <2> Perdido
Pacote #84309 <2> Perdido
Pacote #84310 <2> Perdido
Pacote #84311 <2> Perdido
Pacote #84312 <2> Perdido
